,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VWAP,Day_Perc_Change,Trend
304,RCOM,EQ,2018-07-31,13.85,13.85,14.75,13.75,14.6,14.4,14.18,59508601,843921896.7,40731,11113682,18.68,7,2018,21.611713065587967,0.03971119133574019,Slight or No change
305,RCOM,EQ,2018-08-01,14.4,14.55,15.45,14.45,14.7,14.7,14.85,107431563,1595011681.25,66284,11219134,10.44,8,2018,21.583124731581393,0.02083333333333326,Slight or No change
306,RCOM,EQ,2018-08-02,14.7,14.8,15.1,14.5,14.75,14.8,14.8,78679179,1164811543.1,50813,10527686,13.38,8,2018,21.562186154867597,0.006802721088435382,Slight or No change
307,RCOM,EQ,2018-08-03,14.8,14.8,17.0,14.75,15.55,15.65,15.88,200359638,3182549950.7,132769,22689583,11.32,8,2018,21.51786789815803,0.057432432432432456,Slight or No change
308,RCOM,EQ,2018-08-06,15.65,16.1,16.85,15.85,16.4,16.4,16.33,121614154,1986238007.0,76913,16851735,13.86,8,2018,21.49342352835704,0.047923322683705916,Slight or No change
309,RCOM,EQ,2018-08-07,16.4,16.8,17.15,16.3,16.65,16.65,16.72,110660341,1850766434.95,77197,12809869,11.58,8,2018,21.473045143649372,0.015243902439024293,Slight or No change
310,RCOM,EQ,2018-08-08,16.65,16.7,19.1,16.55,18.95,18.4,17.72,201135102,3564744052.9,116750,28319583,14.08,8,2018,21.444147493702513,0.10510510510510507,Slight or No change
311,RCOM,EQ,2018-08-09,18.4,19.0,20.5,18.7,19.95,20.05,19.81,292872833,5803065889.65,173248,29784068,10.17,8,2018,21.42602912309584,0.08967391304347849,Slight or No change
312,RCOM,EQ,2018-08-10,20.05,20.1,20.75,19.05,19.1,19.45,19.98,156677620,3130462325.3,112493,18623875,11.89,8,2018,21.41750274773916,-0.029925187032418976,Slight or No change
313,RCOM,EQ,2018-08-13,19.45,19.0,21.2,18.4,20.6,20.55,20.19,253846415,5125797013.25,161736,26867050,10.58,8,2018,21.4058870657091,0.05655526992287929,Slight or No change
314,RCOM,EQ,2018-08-14,20.55,21.15,21.7,20.45,20.55,20.65,21.05,167810134,3532697219.45,102024,19070606,11.36,8,2018,21.40367461663283,0.0048661800486617945,Slight or No change
315,RCOM,EQ,2018-08-16,20.65,20.45,21.35,17.8,18.55,18.55,19.78,205261691,4059724109.4,121549,23959540,11.67,8,2018,21.39142112524059,-0.10169491525423724,Slight or No change
316,RCOM,EQ,2018-08-17,18.55,18.55,19.9,18.05,19.15,19.2,18.94,175944067,3333110440.45,120697,11810798,6.71,8,2018,21.375665154849948,0.035040431266846195,Slight or No change
317,RCOM,EQ,2018-08-20,19.2,19.45,19.9,18.85,19.15,19.05,19.36,96234183,1863176729.1,90854,10678252,11.1,8,2018,21.368603990986617,-0.007812499999999889,Slight or No change
318,RCOM,EQ,2018-08-21,19.05,19.2,19.5,18.4,18.65,18.8,18.88,86334542,1630241190.25,88821,9146567,10.59,8,2018,21.36080737450123,-0.013123359580052507,Slight or No change
319,RCOM,EQ,2018-08-23,18.8,18.85,19.55,18.7,18.9,18.85,19.08,93925800,1792320764.85,95431,9633477,10.26,8,2018,21.353059874810224,0.0026595744680850686,Slight or No change
320,RCOM,EQ,2018-08-24,18.85,19.05,19.9,18.1,19.05,19.1,18.96,157329670,2982367304.95,153484,12176100,7.74,8,2018,21.33952082462796,0.013262599469495928,Slight or No change
321,RCOM,EQ,2018-08-27,19.1,19.4,19.45,18.6,18.75,18.7,18.95,78946669,1496393722.0,82970,12140615,15.38,8,2018,21.33275629757576,-0.020942408376963484,Slight or No change
322,RCOM,EQ,2018-08-28,18.7,18.95,18.95,18.25,18.3,18.35,18.58,60249875,1119178856.7,84290,7089461,11.77,8,2018,21.32682186154101,-0.018716577540106805,Slight or No change
323,RCOM,EQ,2018-08-29,18.35,18.2,19.0,17.2,18.7,18.55,18.15,136160531,2471784252.3,187644,13912280,10.22,8,2018,21.31141944392752,0.01089918256130784,Slight or No change
324,RCOM,EQ,2018-08-30,18.55,18.45,18.95,18.05,18.45,18.6,18.51,90415229,1673302496.75,144182,7061466,7.81,8,2018,21.30242926030815,0.0026954177897573484,Slight or No change
325,RCOM,EQ,2018-08-31,18.6,18.5,18.75,17.9,18.15,18.25,18.31,73296426,1341781949.3,69448,11507136,15.7,8,2018,21.29466451602327,-0.018817204301075363,Slight or No change
326,RCOM,EQ,2018-09-03,18.25,18.2,18.9,17.9,18.2,18.2,18.35,86233625,1582132377.2,59527,8347449,9.68,9,2018,21.28570242931016,-0.002739726027397249,Slight or No change
327,RCOM,EQ,2018-09-04,18.2,18.3,18.3,17.25,17.5,17.4,17.77,84670396,1504633717.85,51393,10152172,11.99,9,2018,21.275227659287243,-0.04395604395604402,Slight or No change
328,RCOM,EQ,2018-09-05,17.4,17.4,17.8,16.3,17.35,17.45,17.23,123554671,2128452571.7,71795,7689014,6.22,9,2018,21.257716340984928,0.00287356321839094,Slight or No change
329,RCOM,EQ,2018-09-06,17.45,17.4,17.8,17.15,17.2,17.25,17.43,54570854,950976265.0,36958,5254777,9.63,9,2018,21.250411888914087,-0.011461318051575908,Slight or No change
330,RCOM,EQ,2018-09-07,17.25,17.25,17.75,17.05,17.2,17.3,17.38,57039892,991614938.95,34338,5203488,9.12,9,2018,21.242707155335356,0.0028985507246377384,Slight or No change
331,RCOM,EQ,2018-09-10,17.3,17.25,17.6,16.85,16.85,16.95,17.16,61564607,1056257932.3,37675,5521201,8.97,9,2018,21.233953912652378,-0.020231213872832443,Slight or No change
332,RCOM,EQ,2018-09-11,16.95,16.95,17.15,16.05,16.1,16.15,16.61,59079109,981554627.85,52434,7094267,12.01,9,2018,21.224460017041128,-0.0471976401179941,Slight or No change
333,RCOM,EQ,2018-09-12,16.15,16.2,16.3,15.35,16.05,16.05,15.84,79095692,1252749850.85,56720,8546822,10.81,9,2018,21.209699558964584,-0.006191950464396134,Slight or No change
334,RCOM,EQ,2018-09-14,16.05,16.15,16.7,16.15,16.35,16.35,16.43,46317095,761186437.0,40104,6480922,13.99,9,2018,21.202039181627505,0.01869158878504673,Slight or No change
335,RCOM,EQ,2018-09-17,16.35,16.4,17.6,16.0,17.15,17.15,16.9,83977228,1419583772.85,52649,10880128,12.96,9,2018,21.18957441955608,0.048929663608562546,Slight or No change
336,RCOM,EQ,2018-09-18,17.15,17.4,17.75,15.45,16.1,16.2,16.49,143474203,2365402186.1,80037,14469573,10.09,9,2018,21.166425223563788,-0.055393586005830886,Slight or No change
337,RCOM,EQ,2018-09-19,16.2,15.8,16.1,14.6,14.95,14.9,15.36,100440182,1542816262.4,63455,12746513,12.69,9,2018,21.146471457970403,-0.08024691358024683,Slight or No change
338,RCOM,EQ,2018-09-21,14.9,14.95,15.1,12.7,13.2,13.15,13.7,151617141,2077041238.3,78986,22968095,15.15,9,2018,21.108042350576937,-0.1174496644295302,Slight or No change
339,RCOM,EQ,2018-09-24,13.15,12.7,12.9,11.25,12.1,12.25,12.3,93287496,1147797134.6,102572,9515379,10.2,9,2018,21.080162691159494,-0.0684410646387833,Slight or No change
340,RCOM,EQ,2018-09-25,12.25,12.0,12.15,11.2,11.6,11.5,11.7,85791357,1004063284.8,46454,11824994,13.78,9,2018,21.052937170861778,-0.061224489795918324,Slight or No change
341,RCOM,EQ,2018-09-26,11.5,11.9,13.2,11.5,12.85,12.9,12.26,103895838,1274081667.65,70013,11516642,11.08,9,2018,21.022138601105326,0.12173913043478257,Slight or No change
342,RCOM,EQ,2018-09-27,12.9,12.95,13.5,12.05,12.5,12.35,12.83,85636111,1098721150.7,57325,12784144,14.93,9,2018,20.99855551536263,-0.04263565891472876,Slight or No change
343,RCOM,EQ,2018-09-28,12.35,12.5,12.75,11.7,11.95,11.9,12.07,62225689,751310454.6,36421,7884527,12.67,9,2018,20.9799179225331,-0.03643724696356265,Slight or No change
344,RCOM,EQ,2018-10-01,11.9,11.9,12.1,11.1,11.95,11.95,11.56,68946146,797126243.95,39986,8491990,12.32,10,2018,20.958181267445863,0.004201680672268893,Slight or No change
345,RCOM,EQ,2018-10-03,11.95,11.65,12.45,11.3,11.6,11.8,11.93,73788111,880095553.85,51777,7264516,9.85,10,2018,20.935940433720344,-0.012552301255229992,Slight or No change
346,RCOM,EQ,2018-10-04,11.8,11.8,12.55,11.6,11.85,11.85,12.1,109738369,1327751875.9,61083,11873395,10.82,10,2018,20.903686146182988,0.004237288135593209,Slight or No change
347,RCOM,EQ,2018-10-05,11.85,11.85,12.15,11.3,11.55,11.45,11.69,56941722,665606497.5,36321,8539765,15.0,10,2018,20.88626734118475,-0.03375527426160341,Slight or No change
348,RCOM,EQ,2018-10-08,11.45,11.45,11.75,10.7,11.05,11.05,11.09,75958335,842688515.3,44221,9650215,12.7,10,2018,20.861624173179266,-0.034934497816593746,Slight or No change
349,RCOM,EQ,2018-10-09,11.05,11.05,11.3,10.6,11.1,11.05,11.0,62414174,686497508.95,34145,5199732,8.33,10,2018,20.84128209210579,0.0,Slight or No change
350,RCOM,EQ,2018-10-10,11.05,11.2,11.7,11.05,11.45,11.45,11.4,59429079,677552905.75,34523,7239991,12.18,10,2018,20.82277485792673,0.036199095022624306,Slight or No change
351,RCOM,EQ,2018-10-11,11.45,11.1,11.5,10.7,11.15,11.1,11.15,52145852,581520176.9,31844,5261230,10.09,10,2018,20.806166142507717,-0.03056768558951961,Slight or No change
352,RCOM,EQ,2018-10-12,11.1,11.45,12.2,11.35,11.65,11.65,11.81,81241350,959827095.25,46090,9955264,12.25,10,2018,20.78216457755297,0.04954954954954971,Slight or No change
353,RCOM,EQ,2018-10-15,11.65,11.8,12.0,11.5,11.7,11.65,11.72,48666488,570333911.55,27454,5693419,11.7,10,2018,20.767704408480792,0.0,Slight or No change
354,RCOM,EQ,2018-10-16,11.65,11.65,12.0,11.65,11.8,11.8,11.83,36017651,426031856.55,21769,5890801,16.36,10,2018,20.757161990761446,0.012875536480686733,Slight or No change
355,RCOM,EQ,2018-10-17,11.8,11.95,12.1,11.25,11.4,11.35,11.6,43163846,500598510.3,24640,6313320,14.63,10,2018,20.744235923721668,-0.038135593220339103,Slight or No change
356,RCOM,EQ,2018-10-19,11.35,11.55,11.55,11.0,11.25,11.15,11.2,42531236,476408652.6,22030,4733194,11.13,10,2018,20.730979361770203,-0.017621145374449254,Slight or No change
357,RCOM,EQ,2018-10-22,11.15,11.25,11.35,10.8,10.95,10.9,11.06,32771738,362581233.1,18603,4846217,14.79,10,2018,20.720640157504302,-0.022421524663677084,Slight or No change
358,RCOM,EQ,2018-10-23,10.9,10.9,11.3,10.6,10.85,10.85,10.96,49480136,542065406.8,26791,5200220,10.51,10,2018,20.704910259246002,-0.004587155963302836,Slight or No change
359,RCOM,EQ,2018-10-24,10.85,10.95,11.2,10.75,11.1,11.0,10.94,33772304,369594158.3,21588,4325806,12.81,10,2018,20.69418103731606,0.01382488479262678,Slight or No change
360,RCOM,EQ,2018-10-25,11.0,10.9,10.9,10.3,10.4,10.35,10.52,42867256,450816178.45,28387,10047935,23.44,10,2018,20.6800113860615,-0.05909090909090908,Slight or No change
361,RCOM,EQ,2018-10-26,10.35,10.35,10.4,9.8,10.05,10.0,10.03,52165776,523044744.75,32760,10087384,19.34,10,2018,20.66199223447836,-0.033816425120772875,Slight or No change
362,RCOM,EQ,2018-10-29,10.0,9.9,11.05,9.6,10.85,10.9,10.41,89042912,927354937.35,42783,12685070,14.25,10,2018,20.632469690349197,0.09000000000000008,Slight or No change
363,RCOM,EQ,2018-10-30,10.9,10.85,11.95,10.75,11.6,11.65,11.54,92640562,1069367088.5,53688,12155175,13.12,10,2018,20.60530967675776,0.0688073394495412,Slight or No change
364,RCOM,EQ,2018-10-31,11.65,11.7,12.5,11.65,12.4,12.35,12.13,73037865,885683316.25,42116,11258887,15.42,10,2018,20.58539702885499,0.060085836909871126,Slight or No change
365,RCOM,EQ,2018-11-01,12.35,12.5,14.2,12.5,14.1,14.1,13.51,144618228,1953882065.6,73232,22173616,15.33,11,2018,20.55263403906498,0.1417004048582995,Slight or No change
366,RCOM,EQ,2018-11-02,14.1,14.35,15.25,13.85,14.2,14.1,14.7,111904630,1644615917.8,62607,16925091,15.12,11,2018,20.531738394843124,0.0,Slight or No change
367,RCOM,EQ,2018-11-05,14.1,14.95,14.95,13.45,14.2,14.1,13.99,69148992,967371866.75,44295,8139903,11.77,11,2018,20.51733787109118,0.0,Slight or No change
368,RCOM,EQ,2018-11-06,14.1,14.2,14.4,13.65,13.8,13.8,13.91,35245855,490431905.95,19831,5199510,14.75,11,2018,20.509932500353827,-0.02127659574468077,Slight or No change
369,RCOM,EQ,2018-11-07,13.8,14.1,14.1,13.8,13.9,13.85,13.9,6003489,83423145.9,6102,1930822,32.16,11,2018,20.508670875944244,0.0036231884057971175,Slight or No change
370,RCOM,EQ,2018-11-09,13.85,13.7,14.3,13.5,14.3,14.2,13.9,40369648,561158610.7,23215,8800978,21.8,11,2018,20.5001997452751,0.025270758122743597,Slight or No change
371,RCOM,EQ,2018-11-12,14.2,13.8,14.6,13.75,13.9,13.85,14.1,43675188,615842605.25,24988,6877229,15.75,11,2018,20.491336377855745,-0.02464788732394363,Slight or No change
372,RCOM,EQ,2018-11-13,13.85,13.9,13.9,13.2,13.6,13.55,13.52,41543756,561729020.0,22312,5118491,12.32,11,2018,20.482165296827873,-0.02166064981949456,Slight or No change
373,RCOM,EQ,2018-11-14,13.55,13.6,13.9,13.3,13.7,13.7,13.6,34668195,471538549.5,22449,4215078,12.16,11,2018,20.4746182238633,0.011070110701106861,Slight or No change
374,RCOM,EQ,2018-11-15,13.7,13.7,13.7,13.35,13.45,13.4,13.48,19041611,256655791.2,18599,3218681,16.9,11,2018,20.47040777479952,-0.021897810218978075,Slight or No change
375,RCOM,EQ,2018-11-16,13.4,13.5,13.7,13.15,13.55,13.55,13.44,51881650,697325051.55,22047,6282917,12.11,11,2018,20.458895973114267,0.011194029850746245,Slight or No change
